T,mu,phi_u,phi_d,phi_s,Phi1,Phi2,pressure,rho,entropy,energy,converged
130.0,354.00000000000006,-0.09660266360469995,-0.09660266360469867,-1.774119919412913,0.39071480077150034,0.41383750184756124,22.244112383687597,4.831575442279949,4.7562421270537305,6.892078749025579,1.0
130.0,353.0,-0.09833260499531829,-0.09833260499531853,-1.7785343318604687,0.3893228964255835,0.4125457499567668,22.232407102205954,4.7926476554523205,4.721440316379923,6.598490927761095,1.0
130.0,352.00000000000006,-0.100107067684045,-0.10010706768404574,-1.7828790885743195,0.3879291980433961,0.41125245598455734,22.220796198630303,4.75397642040894,4.686822253187381,6.307486337558831,1.0
130.0,351.0,-0.10192780032462839,-0.10192780032462476,-1.78715567475003,0.3865336511355247,0.4099575750873135,22.209279054160643,4.71555741851927,4.652385654652701,6.019029347023379,1.0
130.0,350.00000000000006,-0.10379664590230787,-0.10379664590230861,-1.7913655504359765,0.3851361988659724,0.40866106036738303,22.19785506048843,4.677386340614857,4.6181282197703055,5.733084615261532,1.0
130.0,349.0,-0.10571554828320119,-0.10571554828319757,-1.7955101514684184,0.3837367818676308,0.4073628627163827,22.18652361978322,4.6394588799956855,4.584047626090166,5.449617051920043,1.0
130.0,348.00000000000006,-0.1076865593293037,-0.10768655932930016,-1.7995908904743643,0.38233533803322206,0.4060629306373887,22.17528414469432,4.601770724902441,4.55014152602905,5.168591774739749,1.0
130.0,347.0,-0.10971184663845321,-0.10971184663845125,-1.8036091579437374,0.3809318022791915,0.4047612100438499,22.164136058374176,4.564317550398066,4.516407542718976,4.889974064353506,1.0
130.0,346.0,-0.11179370197522756,-0.11179370197522637,-1.8075663233732784,0.37952610627983535,0.40345764403292583,22.153078794520127,4.527095009594992,4.48284326535347,4.613729316033526,1.0
130.0,345.00000000000006,-0.11393455046757632,-0.11393455046757461,-1.811463736485956,0.3781181781683163,0.402152172630377,22.142111797439718,4.490098724152328,4.44944624398225,4.33982298802297,1.0
130.0,344.00000000000006,-0.11613696065330996,-0.11613696065331162,-1.8153027285311767,0.37670794220090514,0.4008447325038909,22.13123452213896,4.453324273957647,4.416213983699151,4.068220546047232,1.0
130.0,343.00000000000006,-0.1184036554715859,-0.11840365547158609,-1.8190846136719554,0.3752953183801259,0.3995352566411501,22.12044643443766,4.416767185893208,4.383143938157527,3.798887403522049,1.0
130.0,342.00000000000006,-0.12073752430736992,-0.1207375243073668,-1.8228106904673407,0.37388022203186305,0.398223673988423,22.109747011113804,4.380422921572936,4.350233502338508,3.5317888569135514,1.0
130.0,341.00000000000006,-0.12314163621112634,-0.12314163621112516,-1.8264822434597083,0.37246256333075306,0.3969099090448362,22.099135740077063,4.344286863917592,4.317480004483345,3.2668900156140714,1.0
130.0,340.00000000000006,-0.12561925443351457,-0.12561925443351463,-1.8301005448787253,0.3710422467672292,0.3955938814066548,22.08861212057894,4.308354302416004,4.284880697089232,3.004155725597129,1.0
130.0,339.00000000000006,-0.12817385243410953,-0.12817385243411042,-1.833666856476143,0.36961917054864885,0.39427550525512095,22.078175663458744,4.272620416896093,4.252432746849744,2.7435504860055686,1.0
130.0,338.00000000000006,-0.13080913154631,-0.1308091315463147,-1.8371824315078684,0.36819322592559944,0.39295468878023965,22.067825891432662,4.237080259601976,4.220133223402666,2.485038357686834,1.0
130.0,337.00000000000006,-0.13352904050764694,-0.13352904050764527,-1.8406485168829911,0.36676429643314895,0.39163133353177354,22.05756233942652,4.201728735340241,4.187979086725671,2.228582862536288,1.0
130.0,336.00000000000006,-0.13633779709601787,-0.13633779709601762,-1.8440663555030383,0.36533225703503797,0.39030533368721204,22.047384554961795,4.166560579420458,4.155967172992776,1.9741468723167865,1.0
130.0,335.00000000000006,-0.13923991214982964,-0.1392399121498297,-1.8474371888186827,0.36389697315678066,0.3889765752247171,22.03729209859709,4.131570333068682,4.124094178672992,1.7216924854069346,1.0
130.0,334.00000000000006,-0.14224021629335223,-0.14224021629335643,-1.850762259636283,0.3624582995912988,0.3876449349870826,22.027284544433083,4.096752315938898,4.092356642616055,1.4711808896664609,1.0
130.0,333.00000000000006,-0.14534388974136445,-0.14534388974136334,-1.8540428152117367,0.36101607925777024,0.3863102796202119,22.017361480687505,4.062100595282367,4.0607509258232515,1.2225722092942908,1.0
130.0,332.00000000000006,-0.14855649561870693,-0.14855649561870865,-1.857280110677464,0.359570141790895,0.38497246436665644,22.00752251035112,4.02760895125633,4.029273188549119,0.9758253331733826,1.0
130.0,331.00000000000006,-0.15188401730424703,-0.15188401730424464,-1.8604754128548873,0.3581203019336983,0.38363133169127833,21.997767251933666,3.993270837761502,3.9979193643135456,0.730897721754737,1.0
130.0,330.00000000000006,-0.15533290039826272,-0.15533290039826775,-1.863630004516503,0.35666635770174293,0.38228670971161494,21.988095340308227,3.959079338082358,3.9666851303250024,0.48774518897665065,1.0
130.0,329.00000000000006,-0.15891010001912037,-0.15891010001912134,-1.8667451891726525,0.35520808828068096,0.38093841040047177,21.978506427674183,3.925027114469021,3.935565873721361,0.24632165505373838,1.0
130.0,328.00000000000006,-0.16262313426512173,-0.1626231342651236,-1.8698222964733455,0.3537452516113212,0.3795862275216386,21.96900018464917,3.8911063506299515,3.904556652915622,0.006578865160304925,1.0
130.0,327.00000000000006,-0.1664801448362012,-0.16648014483620055,-1.8728626883342059,0.35227758160722467,0.3782299342518229,21.95957630151193,3.8573086858996675,3.8736521531909593,-0.2315339319665064,1.0
130.0,326.00000000000006,-0.17048996600321603,-0.17048996600321425,-1.8758677659172125,0.3508047849383509,0.3768692804320996,21.95023448961551,3.8236251395920395,3.8428466355126694,-0.46807035269936925,1.0
130.0,325.00000000000006,-0.17466220335255966,-0.1746622033525549,-1.8788389776253476,0.3493265372999735,0.3755039893799642,21.940974482999614,3.7900460237343,3.812133877303259,-0.703087303197425,1.0
130.0,324.00000000000006,-0.17900732402801556,-0.17900732402801542,-1.8817778283050006,0.3478424790683512,0.37413375417798905,21.93179604023125,3.7565608419856975,3.781507103651343,-0.9366454707042022,1.0
130.0,323.00000000000006,-0.1835367605621423,-0.18353676056214036,-1.8846858898933478,0.3463522102220992,0.37275823333584185,21.922698946509406,3.723158172050522,3.7509589070797147,-1.1688098944781933,1.0
130.0,322.00000000000006,-0.1882630308504594,-0.18826303085045898,-1.8875648138029326,0.344855284379908,0.37137704569832963,21.913683016080782,3.689825528275604,3.7204811535598044,-1.3996506323732438,1.0
130.0,321.00000000000006,-0.19319987740759695,-0.19319987740759817,-1.8904163454066905,0.34335120176895356,0.3699897644411787,21.904748095017315,3.656549200328324,3.6900648719009133,-1.6292435429304808,1.0
130.0,320.00000000000006,-0.1983624297877062,-0.1983624297877134,-1.8932423410750707,0.3418394008918228,0.36859590995664326,21.895894064420013,3.623314062839616,3.6597001229270787,-1.857671207750717,1.0
130.0,319.00000000000006,-0.20376739500788343,-0.20376739500788796,-1.8960447883347067,0.340319248599447,0.36719494137961395,21.88712084412805,3.5901033495849983,3.629375843927084,-2.0850240252795964,1.0
130.0,318.00000000000006,-0.20943328204866035,-0.20943328204866654,-1.8988258298684382,0.33879002819874166,0.3657862464377901,21.878428397027037,3.556898384070569,3.5990796626520183,-2.3114015154171166,1.0
130.0,317.00000000000006,-0.21538066812338705,-0.2153806681233891,-1.90158779227624,0.33725092511965743,0.36436912922089804,21.869816734077844,3.523678256147191,3.568797673541415,-2.5369138852643704,1.0
130.0,316.00000000000006,-0.22163251653842903,-0.22163251653843066,-1.904333220781421,0.3357010095280211,0.36294279534612545,21.86128592021,3.490419431297225,3.538514166737224,-2.7616839207896953,1.0
130.0,315.00000000000006,-0.2282145588114959,-0.22821455881149325,-1.9070649214215645,0.33413921508412764,0.3615063338382046,21.852836081263312,3.457095275240828,3.5082112975933346,-2.9858492886331156,1.0
130.0,314.00000000000006,-0.2351557575506904,-0.23515575755068727,-1.9097860127465618,0.33256431279335996,0.3600586948265678,21.844467412213177,3.423675471083755,3.477868680508562,-3.2095653586632342,1.0
130.0,313.00000000000006,-0.2424888718376248,-0.24248887183762424,-1.912499989709902,0.3309748785452504,0.35859866186415257,21.836180186972605,3.3901252987746173,3.4474628855694354,-3.4330086941768183,1.0
130.0,312.00000000000006,-0.2502511541143799,-0.2502511541143797,-1.9152108033637845,0.3293692524484548,0.3571248172562259,21.827974770155716,3.3564047362560285,3.416966809031338,-3.656381407211832,1.0
130.0,311.00000000000006,-0.25848521776948824,-0.2584852177694865,-1.9179229612779596,0.32774548737543907,0.35563549819720053,21.819851631297603,3.3224673270201563,3.386348878100539,-3.8799166479556058,1.0
130.0,310.00000000000006,-0.26724012918194967,-0.26724012918195217,-1.9206416554810581,0.32610128313069736,0.35412874066244787,21.811811362187157,3.2882587376991497,3.355572035268678,-4.103885600036761,1.0
130.0,309.00000000000006,-0.27657279915225497,-0.2765727991522522,-1.9233729274765063,0.32443390118824084,0.3526022067529408,21.803854698192723,3.2537148984990774,3.324592425148511,-4.328606503909283,1.0
130.0,308.00000000000006,-0.2865497800452035,-0.2865497800451976,-1.926123883990094,0.322740052746245,0.35105308932075907,21.795982544764282,3.2187595733218215,3.29335767342085,-4.554456454995499,1.0
130.0,307.00000000000006,-0.29724962254751464,-0.29724962254751286,-1.9289029833707583,0.32101574948264944,0.3494779848419345,21.788196010759766,3.1833011363589656,3.2618045965476483,-4.781887065653589,1.0
130.0,306.00000000000006,-0.3087660198610918,-0.30876601986108354,-1.9317204223591156,0.3192561011171619,0.34787272101397965,21.780496450899737,3.147228222489708,3.2298561010819857,-5.01144561531361,1.0
130.0,305.00000000000006,-0.32121208517994465,-0.32121208517994015,-1.9345886686784235,0.3174550353703461,0.34623211831500844,21.772885520660537,3.110403743039726,3.197416902849336,-5.243804173416006,1.0
130.0,304.00000000000006,-0.33472630282494764,-0.33472630282496124,-1.9375232110135827,0.3156049017312983,0.3445496527063434,21.76536524848892,3.0726564671146184,3.1643674825640904,-5.479800606813228,1.0
130.0,303.00000000000006,-0.34948102576460116,-0.3494810257646058,-1.940543642851866,0.3136958959599551,0.34281696584693666,21.757938132696502,3.033768868068089,3.130555326070926,-5.72049783743925,1.0
130.0,302.00000000000006,-0.3656950536869257,-0.3656950536869269,-1.9436752876699954,0.3117151917995612,0.34102312645518734,21.750607274564917,2.993458964542938,3.095781761862275,-5.967272500744423,1.0
130.0,301.00000000000006,-0.3836524999546863,-0.3836524999546807,-1.9469516590344538,0.3096456228915573,0.3391535085778555,21.743376566351028,2.951352650699156,3.059781917576105,-6.221950058135187,1.0
130.0,300.00000000000006,-0.40373355670112376,-0.40373355670112715,-1.9504185347565839,0.30746347912440203,0.3371879183128911,21.73625096596416,2.9069383822080286,3.0221915348391333,-6.487026603138876,1.0
130.0,299.00000000000006,-0.4264656120513886,-0.42646561205137995,-1.9541407955133443,0.3051347911547373,0.33509743467227077,21.729236915415065,2.859490766683774,2.982490945036954,-6.766043074791998,1.0
130.0,298.00000000000006,-0.4526158849652892,-0.45261588496527677,-1.9582149791459709,0.30260845702252426,0.332838568176355,21.722343013089926,2.8079307622391045,2.9399018955387497,-7.064271012574052,1.0
130.0,297.00000000000006,-0.4833745541816357,-0.483374554181633,-1.962794416316102,0.29980237339694754,0.33034147836561023,21.715581172134037,2.75054620248411,2.8931801034571265,-7.390085404319876,1.0
130.0,296.00000000000006,-0.5207661940699777,-0.5207661940699753,-1.968146464347962,0.2965715770501601,0.32748291858469114,21.708968819415073,2.684356674340959,2.8401407229319133,-7.7580894762035975,1.0
130.0,295.00000000000006,-0.568771029354459,-0.5687710293544759,-1.9748107658697047,0.292619241973729,0.3240106875380059,21.70253371874391,2.60336132881966,2.7763392973864507,-8.19775043862615,1.0
130.0,294.00000000000006,-0.6376265329311298,-0.6376265329311376,-1.9842167712427738,0.2871448582833764,0.3192451702208551,21.696327513436486,2.4917215602935494,2.6898916335883376,-8.78706724614112,1.0
130.0,293.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,21.690497117911157,2.247705558894853,2.5027107240650253,-10.029393482391827,1.0
130.0,292.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,291.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,290.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,289.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,288.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,287.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,286.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,285.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,284.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,283.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,282.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,281.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,280.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,279.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,278.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,277.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,276.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,275.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,274.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,273.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,272.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,271.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,270.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,269.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,268.0,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,267.00000000000006,-0.7907413749918701,-0.7907413749918583,-2.005610189319598,0.27480228270735046,0.3086542612206499,NaN,NaN,NaN,NaN,0.0
130.0,266.00000000000006,1.1089931877047126,1.1089931877046946,-2.082983967493024,0.2034418667007283,0.24599350183833113,21.469392884859996,1.2791667780165976,1.5719311410774832,-15.260878532266283,1.0
130.0,265.00000000000006,1.0255818778194479,1.0255818778194719,-2.0710104601357737,0.2118179781239927,0.2528552097778773,21.466131742124308,1.390565783673564,1.6673280652714277,-14.765414940290986,1.0
130.0,264.00000000000006,0.9660501498104556,0.9660501498104567,-2.0631828597152095,0.21675920222888273,0.25686034289722764,21.46265801975405,1.4617568582439997,1.7247818092321523,-14.459500532654125,1.0
130.0,263.00000000000006,0.9162243391734095,0.9162243391733885,-2.0571046584290924,0.22027595924877635,0.2596798525384296,21.45903406212067,1.5157221892126413,1.7661916503983681,-14.235045201630312,1.0
130.0,262.00000000000006,0.8722724741044985,0.8722724741044626,-2.0521113791624255,0.222927990225091,0.26177885879580254,21.455292818910504,1.558852946383942,1.7976854236080153,-14.061802113357265,1.0
130.0,261.00000000000006,0.8325050903515007,0.8325050903514843,-2.047900088858771,0.22497113082731632,0.26336993896992633,21.45145670821339,1.5940733566412728,1.8220816663611332,-13.925839443342035,1.0
130.0,260.00000000000006,0.7960094336647825,0.7960094336647506,-2.044299826163211,0.22654967776213428,0.264573007709112,21.447542790710127,1.6230420518538573,1.8409835970595119,-13.819201088669153,1.0
130.0,259.00000000000006,0.7622291858245834,0.7622291858245841,-2.041200771846634,0.22775583597555665,0.2654647167177143,21.44356488575892,1.6468318242794986,1.8554269283520024,-13.736709221891637,1.0
130.0,258.00000000000006,0.7307948668704337,0.7307948668704307,-2.038525688229606,0.2286537554607146,0.26609842511704035,21.439534618421977,1.6662037761835522,1.8661418820188644,-13.67467287703181,1.0
130.0,257.00000000000006,0.7014434364493204,0.7014434364493375,-2.036216440701337,0.22929093334976028,0.2665136701279036,21.435462002479532,1.6817365802640591,1.8736773565486864,-13.630277997336275,1.0
130.0,256.00000000000006,0.6739759584355737,0.6739759584355642,-2.034226950584416,0.22970423010668017,0.2667411623439939,21.431355793906953,1.6938938911655645,1.8784662615385848,-13.601268516680125,1.0
130.0,255.00000000000009,0.6482336980158562,0.6482336980158657,-2.032519241783551,0.22992329443490886,0.26680562801109825,21.42722372066212,1.703061987885822,1.8808625306987108,-13.585767531925047,1.0
130.0,254.00000000000003,0.6240840420375073,0.6240840420375094,-2.031061108899761,0.22997262881716346,0.26672752159888213,21.423072641775875,1.7095718163825442,1.8811632791928203,-13.5821718645065,1.0
130.0,253.00000000000009,0.6014118146734622,0.6014118146734514,-2.0298246733110794,0.22987289443222142,0.2665241092506042,21.418908664230127,1.713712554453894,1.8796227543833166,-13.589086605240936,1.0
130.0,252.00000000000003,0.5801142607982916,0.5801142607982868,-2.0287854815654667,0.22964177245548878,0.2662101787278081,21.414737233684644,1.7157399224730652,1.8764613479698047,-13.605284253267515,1.0
