T,rho,phi,Phi1,Phi2,mu,pressure,entropy,energy,converged
11.0,5.13,-1.3411464854229507,0.010701447863804198,0.011665778293201767,1.641477865014356,18.323597231354125,0.03594458687452586,-9.900812082141918,1.0
11.0,5.12,-1.346662266468988,0.01069178341906407,0.01165587566499153,1.6411490391082222,18.323327593682578,0.03590849889676096,-9.918642823453965,1.0
11.0,5.11,-1.352189609326072,0.010682148757250338,0.011645989026602502,1.6408234292492077,18.323061114144785,0.03587258666586985,-9.93645370258395,1.0
11.0,5.1,-1.357728309487058,0.010672543995759422,0.011636120726365594,1.6405010389526533,18.322797785321136,0.035836863130301065,-9.954244789943742,1.0
11.0,5.09,-1.3632781544423345,0.010662968977163576,0.011626272866257708,1.6401818705523283,18.322537598811518,0.035801338450613375,-9.972016161274777,1.0
11.0,5.08,-1.3688389243753671,0.010653423310267562,0.011616447308279052,1.6398659250628091,18.32228054513156,0.035766020287385,-9.989767898168518,1.0
11.0,5.07,-1.3744103931038891,0.010643906408055171,0.01160664568944423,1.639553202142254,18.322026613690472,0.035730914105347344,-10.007500088149964,1.0
11.0,5.06,-1.3799923292402294,0.010634417520137272,0.011596869442486212,1.6392437001505318,18.321775792847014,0.03569602347280224,-10.025212824355156,1.0
11.0,5.05,-1.3855844975257343,0.010624955757839442,0.011587119819134802,1.6389374162907784,18.321528070032443,0.03566135033091068,-10.042906204859195,1.0
11.0,5.04,-1.3911866602995622,0.010615520110710173,0.01157739791281038,1.6386343468189952,18.32128343192656,0.03562689518270065,-10.060580331727454,1.0
11.0,5.03,-1.3967985790421482,0.010606109453931131,0.011567704677728852,1.6383344873002514,18.32104186467056,0.03559265723488055,-10.078235309884763,1.0
11.0,5.02,-1.4024200159457993,0.010596722546865956,0.011558040941776452,1.6380378328890022,18.32080335409695,0.035558634448005354,-10.095871245900511,1.0
11.0,5.01,-1.4080507354504848,0.010587358023705987,0.011548407411032226,1.6377443786077293,18.32056788595527,0.03552482346911403,-10.113488246801726,1.0
11.0,5.0,-1.4136905056922198,0.010578014377858247,0.011538804664494324,1.6374541195986874,18.320335446115177,0.03549121953228643,-10.131086419016395,1.0
11.0,4.99,-1.4193390998121282,0.010568689942305491,0.011529233138341142,1.6371670513246148,18.3201060207253,0.03545781620404159,-10.14866586755087,1.0
11.0,4.98,-1.4249962970785996,0.010559382868620862,0.01151969309990166,1.6368831696966641,18.319879596314195,0.035424605164770945,-10.166226695481962,1.0
11.0,4.97,-1.4306618837837637,0.01055009110761711,0.01151018461237314,1.6366024711119826,18.319656159816777,0.03539157585991094,-10.18376900383855,1.0
11.0,4.96,-1.4363356538860168,0.010540812394722321,0.011500707492148775,1.6363249523887986,18.319435698519147,0.035358715218609386,-10.201292891908166,1.0
11.0,4.95,-1.4420174093755538,0.010531544243088093,0.01149126126136031,1.6360506105921797,18.319218199919302,0.03532600736944898,-10.21879845799734,1.0
11.0,4.94,-1.447706960356961,0.010522283947162018,0.01148184509885883,1.6357794427511525,18.31900365150074,0.03529343340730856,-10.236285800627856,1.0
11.0,4.93,-1.4534041248512168,0.01051302859899137,0.011472457793301407,1.6355114454742343,18.31879204042825,0.03526097122941378,-10.253755020135268,1.0
11.0,4.92,-1.4591087283312274,0.010503775118893414,0.011463097702257697,1.6352466144773907,18.318583353180856,0.035228595573669995,-10.271206220601119,1.0
11.0,4.91,-1.4648206030152826,0.0104945203013645,0.011453762721275452,1.634984944044526,18.31837757513151,0.03519627811420409,-10.288639512031901,1.0
11.0,4.9,-1.4705395869571063,0.010485260876241655,0.011444450266646136,1.6347264264467816,18.31817469010101,0.035163987730407555,-10.306055012671465,1.0
11.0,4.89,-1.4762655229698147,0.010475993584206774,0.011435157275172025,1.6344710513498606,18.31797467990705,0.035131691012824255,-10.32345285131961,1.0
11.0,4.88,-1.4819982574403046,0.010466715264814134,0.01142588022360912,1.6342188052432274,18.317777523933877,0.03509935285093589,-10.340833169524348,1.0
11.0,4.87,-1.4877376390798895,0.010457422954332914,0.01141661516962234,1.6339696709243723,18.317583198751546,0.035066937276799534,-10.358196123506596,1.0
11.0,4.86,-1.493483517672258,0.010448113989916645,0.01140735781513218,1.633723627072639,18.3173916778068,0.03503440839942471,-10.375541885685868,1.0
11.0,4.85,-1.4992357428688472,0.010438786115947724,0.01139810359184467,1.6334806479436095,18.317202931212694,0.03500173146555189,-10.392870645686958,1.0
11.0,4.84,-1.5049941630835388,0.01042943758791944,0.01138884776763428,1.6332407032118759,18.317016925654336,0.0349688740461009,-10.410182610719353,1.0
11.0,4.83,-1.5107586245307811,0.010420067268922665,0.011379585571312075,1.6330037579841994,18.31683362442879,0.03493580721803556,-10.427478005258711,1.0
11.0,4.82,-1.5165289704441045,0.010410674713729725,0.011370312332226675,1.6327697729984594,18.316652987627812,0.03490250678651941,-10.444757069974012,1.0
11.0,4.81,-1.5223050405046163,0.010401260235621466,0.011361023630161097,1.6325387050160327,18.316474972468345,0.0348689544216098,-10.462020059889023,1.0
11.0,4.8,-1.5280866704960643,0.010391824951486805,0.011351715450143952,1.6323105074063615,18.31629953376645,0.034835138692229914,-10.479267241793863,1.0
11.0,4.79,-1.5338736921923848,0.010382370801332398,0.011342384336143242,1.6320851309133377,18.316126624548307,0.034801055950079526,-10.496498890965967,1.0
11.0,4.78,-1.5396659334776621,0.010372900539168717,0.011333027537183975,1.631862524584803,18.315956196777314,0.03476671098619272,-10.513715287286496,1.0
11.0,4.77,-1.5454632186797719,0.010363417693240657,0.011323643139253596,1.631642636836516,18.31578820217849,0.034732117415838405,-10.530916710883178,1.0
11.0,4.76,-1.5512653690965834,0.010353926494752067,0.011314230176468917,1.6314254166149145,18.315622593129344,0.03469729782911586,-10.548103437446743,1.0
11.0,4.75,-1.557072203681092,0.010344431775521011,0.011304788715375364,1.6312108146155944,18.315459323582107,0.034662283520228016,-10.565275733406557,1.0
11.0,4.74,-1.562883539846206,0.010334938836379134,0.011295319906947788,1.63099878450899,18.315298349985316,0.034627113993029326,-10.582433851157875,1.0
11.0,4.73,-1.5686991943452768,0.01032545328952494,0.01128582600185446,1.6307892841212817,18.31513963215674,0.03459183600574652,-10.599578024550935,1.0
11.0,4.72,-1.5745189841824125,0.010315980879403686,0.011276310325814139,1.6305822765170315,18.314983134077792,0.03455650241386188,-10.61670846484754,1.0
11.0,4.71,-1.5803427275042536,0.010306527287952255,0.011266777213387022,1.6303777309308276,18.314828824561005,0.03452117060677018,-10.633825357349728,1.0
11.0,4.7,-1.5861702444294974,0.010297097931143192,0.011257231900250544,1.6301756234988574,18.314676677762506,0.03448590076345267,-10.6509288588794,1.0
11.0,4.69,-1.5920013577750585,0.010287697754620453,0.011247680375848201,1.6299759377472682,18.314526673503774,0.03445075385548692,-10.668019096266313,1.0
11.0,4.68,-1.5978358936456154,0.010278331036772045,0.011238129200192437,1.6297786648029293,18.3143787973833,0.03441578956854398,-10.685096165958402,1.0
11.0,4.67,-1.603673681859367,0.010269001207776927,0.011228585290449325,1.6295838033027588,18.31423304065955,0.034381064142694755,-10.702160134828846,1.0
11.0,4.66,-1.6095145561961872,0.010259710692950702,0.011219055684641063,1.629391358991187,18.314089399902354,0.03434662825677413,-10.719211042196845,1.0
11.0,4.65,-1.6153583544618468,0.010250460788067834,0.011209547291248958,1.629201344008957,18.313947876418567,0.03431252506295113,-10.736248903024899,1.0
11.0,4.64,-1.6212049183742254,0.010241251573268462,0.011200066634605522,1.6290137758915282,18.31380847546594,0.034278788403832326,-10.753273712199658,1.0
11.0,4.63,-1.627054093289589,0.010232081870689858,0.011190619606618303,1.6288286763103013,18.31367120528588,0.034245441358498774,-10.770285449743307,1.0
11.0,4.62,-1.6329057277936767,0.010222949249148905,0.011181211235517127,1.6286460696029943,18.313536075988555,0.034212495136902506,-10.787284086756902,1.0
11.0,4.61,-1.6387596731950587,0.01021385007714606,0.011171845481922042,1.6284659811520736,18.313403098339016,0.0341799484194439,-10.804269591852234,1.0
11.0,4.6,-1.6446157829587758,0.010204779623250433,0.011162525071579001,1.6282884356784737,18.3132722824932,0.03414778717214163,-10.821241937798927,1.0
11.0,4.59,-1.650473912128416,0.010195732200706839,0.011153251372653663,1.6281134555245462,18.313143636740733,0.03411598493520856,-10.8382011080995,1.0
11.0,4.58,-1.6563339167776692,0.010186701350986817,0.01114402432356953,1.6279410590012988,18.31301716630583,0.03408450359575152,-10.85514710319787,1.0
11.0,4.57,-1.6621956535392355,0.01017768005913511,0.011134842415139295,1.6277712588742737,18.312892872266023,0.03405329463172765,-10.872079946046789,1.0
11.0,4.56,-1.6680589792453546,0.010168660992225739,0.011125702728283154,1.627604061055602,18.31277075063229,0.03402230074907822,-10.88899968678369,1.0
11.0,4.55,-1.6739237507105267,0.010159636751144974,0.011116601026102839,1.6274394635609566,18.312650791631867,0.03399145788870478,-10.905906406304538,1.0
11.0,4.54,-1.679789824681804,0.010150600125315004,0.011107531896631042,1.6272774557785645,18.312532979228354,0.0339606974766118,-10.922800218582813,1.0
11.0,4.53,-1.6856570579601258,0.010141544339861022,0.011098488940312007,1.62711801808129,18.312417290894253,0.0339299488458367,-10.939681271632518,1.0
11.0,4.52,-1.6915253076969052,0.01013246328514789,0.011089464994343252,1.626961121798722,18.312303697649018,0.03389914173458682,-10.956549747082686,1.0
11.0,4.51,-1.697394431847979,0.010123351719470267,0.011080452384466552,1.6268067295480981,18.312192164356233,0.03386820875743238,-10.973405858391843,1.0
11.0,4.5,-1.7032642897631174,0.010114205436969231,0.011071443193735632,1.6266547959077873,18.312082650263754,0.03383708770895821,-10.990249847793805,1.0
11.0,4.49,-1.7091347428774044,0.010105021394450858,0.011062429537219873,1.6265052684016532,18.311975109764326,0.03380572369609168,-11.007081982117452,1.0
11.0,4.48,-1.7150056554586364,0.01009579779262232,0.011053403831530693,1.6263580887485298,18.3118694933363,0.033774070926420735,-11.023902547677343,1.0
11.0,4.47,-1.7208768953694724,0.010086534109263216,0.011044359048487532,1.6262131943215739,18.31176574862625,0.033742094120419765,-11.040711844464461,1.0
11.0,4.46,-1.726748334787505,0.01007723108388677,0.011035288943088459,1.6260705197520005,18.311663821622155,0.033709769530836334,-11.057510179891999,1.0
11.0,4.45,-1.7326198508392212,0.010067890655476497,0.011026188247225887,1.6259299986082834,18.311563657868234,0.03367708548155819,-11.07429786237105,1.0
11.0,4.44,-1.738491326096782,0.010058515856784972,0.011017052822163698,1.625791565078234,18.31146520366774,0.03364404244764089,-11.091075194987296,1.0
11.0,4.43,-1.7443626488980815,0.010049110670415513,0.011007879764651844,1.6256551555832226,18.311368407224162,0.03361065267008237,-11.107842469543606,1.0
11.0,4.42,-1.7502337134580612,0.010039679853391405,0.010998667463589129,1.6255207102578293,18.311273219675638,0.0335769393636741,-11.124599961210173,1.0
11.0,4.41,-1.7561044197481204,0.010030228738097051,0.010989415606283913,1.6253881742349205,18.31117959597794,0.03354293549999716,-11.141347923993997,1.0
11.0,4.4,-1.7619746731362,0.010020763018313738,0.010980125135523893,1.6252574986864672,18.311087495606255,0.03350868228928708,-11.158086587195417,1.0
11.0,4.39,-1.7678443837904545,0.010011288529516561,0.01097079816075321,1.625128641581815,18.310996883050212,0.033474227397175926,-11.174816152975742,1.0
11.0,4.38,-1.7737134658676017,0.010001811032638603,0.01096143782858307,1.6250015681395855,18.310907728087475,0.03343962298751155,-11.191536795100584,1.0
11.0,4.37,-1.7795818365152716,0.009992336010119882,0.010952048159534288,1.6248762509634205,18.31082000583149,0.03340492368098419,-11.208248658870572,1.0
11.0,4.36,-1.7854494147382347,0.009982868482268906,0.010942633859255015,1.624752669868416,18.310733696564316,0.033370184528410084,-11.224951862193093,1.0
11.0,4.35,-1.791316120179512,0.00997341285077644,0.010933200113373545,1.6246308114186527,18.310648785367572,0.033335459065453134,-11.241646497694173,1.0
11.0,4.34,-1.7971818718829777,0.009963972774718784,0.010923752375613162,1.624510668211314,18.310565261581505,0.03330079751682404,-11.258332635722002,1.0
11.0,4.33,-1.803046587103333,0.009954551082622713,0.01091429615874338,1.6243922379540467,18.310483118126502,0.03326624528987106,-11.27501032804885,1.0
